0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000464916,0.0000469685,0.0000429153,0.0000247955,0.0000240803,0.0000255108,0.0000274181,0.0000257492,0.0000269413,0.0000240803
0.0000000000,0.0001919270,0.0001952648,0.0001897812,0.0001943111,0.0002081394,0.0001881123,0.0002028942,0.0001897812,0.0001835823,0.0002529621
0.0000000000,0.0021913052,0.0021038055,0.0020511150,0.0020518303,0.0020358562,0.0020914078,0.0020909309,0.0020787716,0.0021634102,0.0021250248
0.0000000000,0.0251362324,0.0265309811,0.0254600048,0.0249166489,0.0249860287,0.0255236626,0.0251948833,0.0251872540,0.0250411034,0.0250582695
0.0000000000,0.3355109692,0.3258352280,0.3291053772,0.3261523247,0.3278408051,0.3202004433,0.3270783424,0.3341903687,0.3430426121,0.3250625134
